작성일,평점,리뷰번역,연도,월,문장_번호,aspect,predicate,대분류,소분류,감성
1달 전,별표 5개,'언다잉 러브' 자물쇠를 샀어요.,2026,1.0,1,,,,,중립
1달 전,별표 5개,헤헤헤.,2026,1.0,2,,,,,긍정
1달 전,별표 5개,좋은 경험이었어요.,2026,1.0,3,경험,좋다,1. 전반적 인식,종합 만족도,긍정
1달 전,별표 5개,아울 커틀릿 레스토랑도 한번 가보세요.,2026,1.0,4,,,,,긍정
1달 전,별표 5개,음식 정말 맛있고 가격도 괜찮아요.,2026,1.0,5,음식,맛있다,4. 활동 및 서비스,체험 콘텐츠,긍정
1달 전,별표 5개,음식 정말 맛있고 가격도 괜찮아요.,2026,1.0,5,가격,괜찮다,5. 이용 편의성,접근 및 물리적 여건,긍정
1달 전,별표 4개,흥미로운 곳이에요.,2026,1.0,1,곳,흥미롭다,1. 전반적 인식,종합 만족도,긍정
1달 전,별표 4개,저희는 특히 봉화 점화식을 보러 왔어요.,2026,1.0,2,,,,,중립
1달 전,별표 4개,봉화는 탑 바로 아래에 있어요.,2026,1.0,3,,,,,중립
1달 전,별표 4개,매일(월요일 제외) 11시에 수비병들이 나와서 순찰을 돌아요.,2026,1.0,4,,,,,중립
1달 전,별표 4개,"그때부터 수비병들과 사진을 찍을 수 있지만, 거리를 유지해 주세요.",2026,1.0,5,,,,,중립
1달 전,별표 4개,실제 점화식은 11시 50분이나 12시쯤 시작해요.,2026,1.0,6,,,,,중립
1달 전,별표 4개,멋지긴 하지만 경복궁 수비교식보다는 규모가 훨씬 작아요.,2026,1.0,7,규모,작다,2. 시각적 요소,볼거리 및 경관,부정
1달 전,별표 5개,이곳을 방문하기 가장 좋은 시기는 겨울입니다.,2026,1.0,1,시기,좋다,5. 이용 편의성,접근 및 물리적 여건,중립
1달 전,별표 5개,붉은색과 금색 단풍이 어우러져 마치 스튜디오 지브리 애니메이션 속으로 들어온 듯한 마법 같은 분위기를 자아냅니다.,2026,1.0,2,단풍,어우러지다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 5개,붉은색과 금색 단풍이 어우러져 마치 스튜디오 지브리 애니메이션 속으로 들어온 듯한 마법 같은 분위기를 자아냅니다.,2026,1.0,2,분위기,자아내다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 5개,훌륭해요!,2026,1.0,1,,,,,긍정
1달 전,별표 5개,그들이 드라마 촬영하는 걸 봤어요!,2026,1.0,2,,,,,중립
1달 전,별표 5개,서울의 멋진 전경을 감상하기에 아주 좋은 곳입니다.,2026,1.0,1,전경,멋지다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 5개,서울의 멋진 전경을 감상하기에 아주 좋은 곳입니다.,2026,1.0,1,곳,좋다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 5개,다른 세계적인 전망대에 비해 입장료도 비교적 저렴합니다.,2026,1.0,2,입장료,저렴하다,5. 이용 편의성,접근 및 물리적 여건,긍정
1달 전,별표 5개,주변에 음식점과 기념품 가게도 많습니다.,2026,1.0,3,음식점,많다,4. 활동 및 서비스,체험 콘텐츠,중립
1달 전,별표 5개,주변에 음식점과 기념품 가게도 많습니다.,2026,1.0,3,가게,많다,4. 활동 및 서비스,체험 콘텐츠,중립
1달 전,별표 5개,남산에서 바라본 서울의 전경,2026,1.0,1,,,,,중립
1달 전,별표 4개,위치와 조명이 좋습니다,2026,1.0,1,위치,좋다,5. 이용 편의성,접근 및 물리적 여건,긍정
1달 전,별표 4개,위치와 조명이 좋습니다,2026,1.0,1,조명,좋다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 4개,"날씨가 너무 추워서 케이블카를 탔지만, 봄에는 걸어갈 수 있는 길이라고 하네요.",2026,1.0,1,날씨,춥다,5. 이용 편의성,접근 및 물리적 여건,부정
1달 전,별표 4개,저희는 타워 꼭대기까지는 올라가지 않았어요.,2026,1.0,2,,,,,중립
1달 전,별표 4개,어차피 꼭대기에서 서울 시내 전체를 볼 수 있으니까요.,2026,1.0,3,,,,,중립
1달 전,별표 5개,저는 다른 많은 사람들과 함께 올해 첫 일출을 감상했습니다.,2026,1.0,1,,,,,중립
1달 전,별표 5개,저는 매주 이 산을 오릅니다.,2026,1.0,1,,,,,중립
1달 전,별표 5개,여기 있는 거의 모든 게 마음에 들어요!,2026,1.0,2,게,마음에 들다,1. 전반적 인식,종합 만족도,긍정
1달 전,별표 5개,"걸어 올라가는 수고가 아깝지 않고, 그만큼 더 만족스러운 경험이 됩니다 😎…",2026,1.0,1,수고,아깝다,5. 이용 편의성,접근 및 물리적 여건,긍정
1달 전,별표 5개,"걸어 올라가는 수고가 아깝지 않고, 그만큼 더 만족스러운 경험이 됩니다 😎…",2026,1.0,1,경험,만족스럽다,1. 전반적 인식,종합 만족도,긍정
1달 전,별표 5개,이곳은 정말 좋아요 | 높은 곳에 있어서 드나들려면 꽤 걸어야 해요 | 항상 다양한 활동이 있고 레스토랑도 있어요 | 사람들이 운동하러 자주 와요.,2026,1.0,1,이곳,좋다,1. 전반적 인식,종합 만족도,긍정
1달 전,별표 5개,이곳은 정말 좋아요 | 높은 곳에 있어서 드나들려면 꽤 걸어야 해요 | 항상 다양한 활동이 있고 레스토랑도 있어요 | 사람들이 운동하러 자주 와요.,2026,1.0,1,곳,높다,5. 이용 편의성,접근 및 물리적 여건,부정
1달 전,별표 5개,이곳은 정말 좋아요 | 높은 곳에 있어서 드나들려면 꽤 걸어야 해요 | 항상 다양한 활동이 있고 레스토랑도 있어요 | 사람들이 운동하러 자주 와요.,2026,1.0,1,활동,다양하다,4. 활동 및 서비스,체험 콘텐츠,긍정
1달 전,별표 4개,남산타워 방문은 정말 멋진 경험이었어요!,2026,1.0,1,경험,멋지다,1. 전반적 인식,종합 만족도,긍정
1달 전,별표 4개,서울의 멋진 전망을 감상할 수 있었거든요!,2026,1.0,2,전망,멋지다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 4개,정말 최고였어요.,2026,1.0,3,,,,,긍정
1달 전,별표 4개,"대기오염 때문에 약간 안개가 꼈지만, 서울은 워낙 밝은 도시라 아름다운 야경을 볼 수 있었어요.",2026,1.0,4,도시,밝다,2. 시각적 요소,볼거리 및 경관,중립
1달 전,별표 4개,"대기오염 때문에 약간 안개가 꼈지만, 서울은 워낙 밝은 도시라 아름다운 야경을 볼 수 있었어요.",2026,1.0,4,야경,아름답다,2. 시각적 요소,볼거리 및 경관,긍정
1달 전,별표 4개,아쉬운 점은 곤돌라와 엘리베이터 티켓을 두 장씩 구매해야 한다는 거예요.,2026,1.0,5,점,아쉽다,5. 이용 편의성,접근 및 물리적 여건,부정
1달 전,별표 4개,그래도 충분히 가볼 만한 가치가 있었어요!,2026,1.0,6,가치,있다,1. 전반적 인식,종합 만족도,긍정
